the_geom,cartodb_id,date_created_aest,spot_id,longitude,latitude,spot_name,spot_type,user_perspective,safe_category,unsafe_category,description,cycling_stress_rating,time_of_day,frequency,video_embed,rider_type,gender_description,submitter_name,image_attachment,no_of_comments,no_of_likes,activity,comment_1,comment_2,comment_3,comment_4,comment_5,comment_6,comment_7,comment_8,comment_9,comment_10,comment_11,comment_12,comment_13,comment_14,comment_15,comment_16,comment_17,comment_18
0101000020E6100000B0D63F3E17286240E0A50ED16C0043C0,6382,2021-05-20 13:43:00+00,396681,145.2528373,-38.00332082,"Princes Highway Off Ramp,  Victoria",Unsafe Spot,cycling,N/A,Traffic speed,"Need to be very careful crossing the freeway exit ramp.  Cars are travelling up to 100km/hr when they merge onto the Princes Highway.  For cyclists riding to the city this is a blind corner due to the vegetation and topography.  It needs a separate bridge over the freeway, maybe when they widen Princes  Highway to three lanes this will get done.
Also, path up to Kays Avenue is a bit steep.",4,evening peak,once month,,very confident,,EMTB,https://crowdspot-attachments.s3.amazonaws.com/attachments/spot-396681-RzaglFa.jpg,0,0,0,,,,,,,,,,,,,,,,,,
0101000020E6100000056454BECC516240BAF6C3D7703A42C0,6383,2021-05-20 14:43:00+00,396735,146.5562431,-36.45656869,"Murray to Mountains Rail Trail, Everton Victoria",Unsafe Spot,cycling,N/A,Traffic speed,"An extremely unsafe crossing of the Great Alpine Rd and Rail Trail. The crossing is on a corner, cars are travelling at 100kmh+.",2,anytime,once month,,very confident,,Mick Webster,,0,0,0,,,,,,,,,,,,,,,,,,
0101000020E61000004268F3EEFE4A624017500361023242C0,6384,2021-05-20 20:38:00+00,397030,146.3436198,-36.3906976,"Murray to the Mountains Rail Trail (Heritage Section), Wangaratta Victoria",Unsafe Spot,cycling,N/A,Traffic speed,"A busy road, the crossing is on a bend with cars travelling quickly",4,anytime,fewtime week,,very confident,,,,0,0,0,,,,,,,,,,,,,,,,,,
0101000020E61000006B44D554FB0A624073D98572641843C0,6385,2022-05-20 03:29:00+00,397168,144.3431801,-38.19056541,"Torquay Road, Geelong Victoria",Unsafe Spot,cycling,N/A,Traffic speed," Bike/Walking path which crosses Torquay Rd, unsafe with busy traffic at 70km.",4,anytime,fewtime week,,very confident,,,,0,1,1,,,,,,,,,,,,,,,,,,
0101000020E6100000F1E5F4AB6F21624071894C8EF5DD42C0,6386,2022-05-20 13:20:00+00,397513,145.0448818,-37.73405627,"Oriel Road,  Victoria",Unsafe Spot,cycling,N/A,Traffic speed,Vehicles often hooning and speeding in this area. ,2,anytime,daily,,very confident,,Carson,,0,1,1,,,,,,,,,,,,,,,,,,
0101000020E61000000B293FA9361F6240210C97B011EB42C0,6615,2021-04-20 10:49:00+00,380234,144.9754225,-37.83647735,"St Kilda Road,  Victoria",Unsafe Spot,cycling,N/A,Unsafe bicycle lanes,Turning left traffic has to go through the bicycle lane and often doesn't slow down or give way or will be stopped in the lane,4,anytime,once week,,very confident,,EB,,0,2,2,,,,,,,,,,,,,,,,,,
0101000020E6100000396AE0A26E1F62409C2B94965BED42C0,6616,2021-04-20 11:37:00+00,380255,144.9822554,-37.85435755,"St Kilda Road,  Victoria",Unsafe Spot,cycling,N/A,Unsafe bicycle lanes,To continue down Nepean Hwy cyclists have to cross 2/3 lanes of traffic (typically at peak hour). ,3,evening peak,daily,,very confident,,Hamish,,0,2,2,,,,,,,,,,,,,,,,,,
0101000020E61000005C9434DAC51F624068433845CBEE42C0,6617,2021-04-20 11:48:00+00,380267,144.9929019,-37.86557832,Inkerman St,Unsafe Spot,cycling,N/A,Unsafe bicycle lanes,"Bicycle lane is not separated and signage and markings inconstant.  Along the whole length of Inkerman signage for drivers is confusing.  
increase in local development will increase traffic and cycling infrastructure needs to be updated (separated bike lane).  Coordination between Councils needs to happen to avoid a 'patch work' of paths/lanes.  ",2,anytime,daily,,very confident,,Hamish,,0,6,6,,,,,,,,,,,,,,,,,,
0101000020E61000008D2CF41CEC206240C3FA9A406CF142C0,6605,2020-04-20 08:57:00+00,379862,145.0288224,-37.8861161,"Bambra Road,  Victoria",Unsafe Spot,cycling,N/A,Unsafe bicycle lanes,"The bike lane on Bambra road between glenhuntly Rd and glen eira Rd is too Narrow and unsafe with traffic esp in peak traffic /commute times 

As with inkerman Rd thru Caulfield and st Kilda the bike lanes in the area are variable widths depending on road widths, and there are no continuous linking green belt bike path alternates. Caulfield is not a cycle friendly area in general  ",3,anytime,fewtime week,,somewhat confident,,David,,0,2,2,,,,,,,,,,,,,,,,,,
0101000020E61000000F588341A31F62409AC5D5123CE542C0,6606,2020-04-20 13:11:00+00,379911,144.9886787,-37.7908958,"Wellington Street,  Victoria",Unsafe Spot,cycling,N/A,Unsafe bicycle lanes,"Riley kerb bike lane buffers are extremely dangerous for cyclists. Their use through a roundabout perpetuates the false and dangerous idea that bicycles should ride to the far left through the roundabout. These raised plastic buffers will cause any riders attempting to cross them to safely claim the lane into the roundabout to ""rail"" the front wheel on them, especially in the wet and slide out.",3,anytime,once month,,very confident,,Peter,,2,8,10,Agree these orange plastic things added make it so much worse for cyclists. I can't see how whoever did this could have possibly tested it. Urgent danger.,"Kruisey Commuter Guy: Agreed - especially as ALL the roundabouts on Delbridge st that are part of this bike route give the cycle path priority on the roundabout, then you reach this one and it funnels you out to the edge, giving the false impression that vehicles can and should overtake you on a roundabout. It's a completely non-conforming design with the rest of the bike route's roundabouts, puts cyclists more at risk, and encourages unsafe driver behaviour.",,,,,,,,,,,,,,,,
0101000020E6100000EB81A0EDE21D62404C4B72E13CE142C0,6607,2020-04-20 14:56:00+00,379948,144.9339512,-37.75967043,"Moonee Ponds Creek Trail, Moonee Ponds Victoria",Unsafe Spot,cycling,N/A,Unsafe bicycle lanes,"Moonee Valley Council built this wooden deck to extend the MP Creek Trail. Fabulous. But because of a number of blind corners, there are signs for cyclists to dismount. Which of course EVERYONE ignores. How is this OK? Do it properly.",1,not relevant,once week,,very confident,,Rob,,0,6,6,,,,,,,,,,,,,,,,,,
0101000020E6100000644ADA43311F6240C122D81BA9E342C0,6608,2020-04-20 15:32:00+00,379971,144.9747638,-37.77859829,Truscott into Brunswick Road,Unsafe Spot,cycling,N/A,Unsafe bicycle lanes,This is a one way street for vehicles however bikes can go either way and there is a Narrow dedicated bike lane for cyclists traveling north. However it is a blind turn when turning left from Brunswick road and I have almost collided with people using the bike lane heading south. I have often seen parents and children use this lane. ,2,afternoon,fewtime week,,very confident,,John,,1,2,3,Why not use Canning Way instead?,,,,,,,,,,,,,,,,,
0101000020E61000004C0AE2F2CE1E6240BD267BB654E742C0,6609,2020-04-20 20:06:00+00,380032,144.9627623,-37.80727273,"Swanston Street, Melbourne Victoria ",Unsafe Spot,cycling,N/A,Unsafe bicycle lanes,"If you follow the bike lane through this area where the trams can turn off to the left, you are at increased risk of getting caught in the tram tracks, especially in the wet) due to bike lane position",2,not relevant,daily,,very confident,,,,0,3,3,,,,,,,,,,,,,,,,,,
0101000020E61000004679E6E5701F6240A3B59A5CA9ED42C0,6610,2020-04-20 20:17:00+00,380037,144.9825315,-37.85673101,"St Kilda Road,  Victoria",Unsafe Spot,cycling,N/A,Unsafe bicycle lanes,Vehicles cross the cycle lane on the intersection without checking for bikes,4,morning peak,daily,,very confident,,,,2,4,6,"RR: Sometimes, the car pulls ahead of the cyclist and starts flashing their turn indicator and then starts turning...",Steve: Every day.  It is the most dangerous interesection for riders ,,,,,,,,,,,,,,,,
0101000020E6100000EE76BD34451F6240C072E7369FE242C0,6611,2020-04-20 22:43:00+00,380103,144.977198,-37.77048384,"Albert Street,  Victoria",Unsafe Spot,cycling,N/A,Unsafe bicycle lanes,Very poor visibility to cross Albert St from Fleming Park due to parked cars and angle of path. Important crossing as part of the Brunswick Shimmy,2,morning peak,fewtime week,,somewhat confident,,Fiona,,0,4,4,,,,,,,,,,,,,,,,,,
0101000020E6100000F360E696711F6240BA3203F0AAED42C0,6613,2021-04-20 08:57:00+00,380189,144.9826159,-37.8567791,"Fitzroy Street,  Victoria",Unsafe Spot,cycling,N/A,Unsafe bicycle lanes,Dangerous beyond your stress scale! Very Narrow bike lane among speeding cars (very often trucks) who don't care or even don't see cyclists. Car drivers who don't drive here regularly are visibly confused here and the last thing on their mind is cyclists safety. Plus a lot of young people from overseas riding bikes here who don't realise how poorly cyclists are treated in Australia.,4,anytime,fewtime week,,,,,,1,3,4,"Such a dangerous spot, cars regularly merge late because they want to get onto Queens Rd, completely disregarding the bike lane they have to cross. Cars often cross way too far past the safe crossing area, cutting off cyclists. Have had more near misses here than anywhere else in Melb. Cyclist recently killed here by truck doing exactly this. It’s terrifying.",,,,,,,,,,,,,,,,,
0101000020E6100000C7F0D8CFA21E624053C1D12380E642C0,6614,2021-04-20 09:17:00+00,380194,144.9573745,-37.80078552,"Royal Parade, Melbourne Victoria",Unsafe Spot,cycling,N/A,Unsafe bicycle lanes,"With so many people cycling here (university students and staff, medical institutions) bike lans on and leading to this roundabout have to be seriously redesigned. Very often drivers are people are in huge distress - bringing or visiting their relatives in the hospital, doctors/nurses driving after long shifts, people who drive to the hospitals come from places where  cycling isn't common.",4,anytime,daily,,very confident,,,,1,5,6,"Here's a good spot for a ""Hovenring. Sink the road and build a flyover for pedestrians and cyclists. 

https://en.wikipedia.org/wiki/Hovenring",,,,,,,,,,,,,,,,,
0101000020E610000020E39BB73B1F6240E3C90B3C39EB42C0,6618,2021-04-20 11:51:00+00,380275,144.9760397,-37.83768416,"St Kilda Road,  Victoria",Unsafe Spot,cycling,N/A,Unsafe bicycle lanes,"The entire stretch of St Kilda Rd needs updating.  
Dooring, unaware/uncaring drivers, immature cyclists all contribute to having at least one close call every week (I commute to work every day)",4,anytime,daily,,very confident,,Hamish,,0,4,4,,,,,,,,,,,,,,,,,,
0101000020E6100000C128F7F1461862405F2A7091FF2D43C0,6619,2021-04-20 12:05:00+00,380279,144.7586603,-38.35936182,"Melbourne Road,  Victoria",Unsafe Spot,cycling,N/A,Unsafe bicycle lanes,"entire length of Melbourne Rd needs updating.  bike lane is poorly maintained, road surface often full of holes and little to no lines/signage in places.  ",1,morning peak,once month,,very confident,,Hamish,,0,1,1,,,,,,,,,,,,,,,,,,
0101000020E61000006DE75663A41E6240266195C187E642C0,6621,2021-04-20 15:08:00+00,380373,144.9575669,-37.80101795,"750 Elizabeth Street, Melbourne Victoria",Unsafe Spot,cycling,N/A,Unsafe bicycle lanes,Terribly designed bike infrastructure. Whoever designed this intersection didn't know what a bike was,4,anytime,fewtime week,,interested concerned,,bel,,2,7,9,"Turning into Peel St either involves crossing the middle lane of traffic, or waiting at the pedestrian crossing. The crossing lights aren't always coordinated, so easy to miss the green to get onto Peel St.",Is known as “The Roundabout of Death” for obvious reasons.,,,,,,,,,,,,,,,,
0101000020E610000077E970BEA21C6240C6DFB4E836EC42C0,6622,2021-04-20 16:04:00+00,380379,144.8948662,-37.84542569,"The Strand/North Road (northbound),  Newport, Victoria",Unsafe Spot,cycling,N/A,Unsafe bicycle lanes,Cars cutting into bike lane as they take sharp left hand bend. ,4,anytime,fewtime week,,very confident,,Tom,,0,5,5,,,,,,,,,,,,,,,,,,
0101000020E6100000E149665008246240EC0D84850FF542C0,6623,2021-04-20 17:00:00+00,380411,145.1260149,-37.91453618,"North Road Service Road,  Victoria",Unsafe Spot,cycling,N/A,Unsafe bicycle lanes,Car do not give priority when they turn left to the bike coming down the bridge and going straight. The bike lane on the bridge is too Narrow and not maintain,4,evening peak,fewtime week,,very confident,,Thomas,,0,2,2,,,,,,,,,,,,,,,,,,
0101000020E6100000A4B8F47916216240188F7B8800F642C0,6624,2021-04-20 17:18:00+00,380415,145.0339937,-37.92189127,"Brewer Road,  Victoria",Unsafe Spot,cycling,N/A,Unsafe bicycle lanes,"Brewer Road has on road cycle lanes, but many residents park their cars in the bike lanes, which means needing to veer into traffic when passing these cars. It is quite dangerous, especially when commuting in winter when it gets dark early. ",3,evening peak,daily,,somewhat confident,,Paul,,2,1,3,"Zed L: Agree. Usually I'm not one to complain, but the bike path here is treated as a parking lane. You end up riding in the regular lane because you can't even touch the bike one. ","SG: Agree with this completely, may as well not have the bike lane at all...",,,,,,,,,,,,,,,,
0101000020E6100000D822B3C4D41E62402F91C14046E142C0,6625,2021-04-20 18:53:00+00,380449,144.9634727,-37.75995645,Sydney Road Bike Lanes,Unsafe Spot,cycling,N/A,Unsafe bicycle lanes,"Firstly, the bike lane is extremely Narrow and does not allow for any overtaking, especially at peak hour when cars occupy the other lanes and are competing with trams. Secondly, the surface quality is extremely poor in the bike lane - the main road gets looked after well enough but the bike lane is full of pot holes and drains, sometimes hard to navigate at night time. ",3,not relevant,fewtime week,,very confident,,RR,,0,3,3,,,,,,,,,,,,,,,,,,
0101000020E61000007F750B13BC1E6240452BB5E660E542C0,6626,2021-04-20 22:53:00+00,380564,144.9604583,-37.79201969,"College Crescent, Melbourne Victoria",Unsafe Spot,cycling,N/A,Unsafe bicycle lanes,The bike lane Narrows to a point where it becomes dangerous ,3,anytime,daily,,very confident,,Paul A von Chrismar ,,1,3,4,"Jennifer: I agree with this also. Bikes in the bike lane have to contend with drivers who enter the bike lane to get the requisite angle to turn right into College Crescent, don’t see riders coming from behind them. ",,,,,,,,,,,,,,,,,
0101000020E61000004E74A7855C2062404F9B69A959ED42C0,6627,2022-04-20 06:55:00+00,380593,145.0112942,-37.85429876,"High Street,  Victoria",Unsafe Spot,cycling,N/A,Unsafe bicycle lanes,"High street is a busy street, bike path is too Narrow and on some places the bike path is really bubbled",3,morning peak,fewtime week,,somewhat confident,,Joachim ,,3,2,5,"Alex Stretton: I would have to agree - I actively avoid riding high street because of th epoor quality bike lanes (pothols, bubbled path, debris, and the behaviour of car drivers along this stretch of raod (e.g. close passes frequently).  This would otherwise be a perfect route for many cyclists to take to then reach St Kilda Road bike lanes, but instead I ride down Glenferrie to the Gardiners creek trail which adds time to my commute.","Serafin Alvarez: Completely agree. I use this route to commute daily and is highly unsafe compared to other cities in which I've lived (Barcelona, Stockholm, Copenhagen). Bike paths should be wider and away from car doors opening (I believe it would be safer to place the bike paths on the left side of cars, close to the walking path, instead of the right side, close to the road and the tram tracks with nowhere to go if someone opens their door in your face).","Nick: High street in the morning is a clear way with no bike lane, and extremely poor cobblestones around the Armadale shops. It’s like cyclists are not welcome at clearway times. Any other time car doorings are a constant threat. ",,,,,,,,,,,,,,,
0101000020E610000096760F75441F62400BE84B900DEE42C0,6628,2022-04-20 12:07:00+00,380709,144.9771066,-37.85978893,"Fitzroy Street,  Victoria",Unsafe Spot,cycling,N/A,Unsafe bicycle lanes,The road surface in this intersection (namely the bike lane) is rutted and needs replacing. The Green paint signalling that it is a bike lane is missing in patches and not clearly defined,2,anytime,once week,,very confident,,Mark P,,0,4,4,,,,,,,,,,,,,,,,,,
0101000020E61000001A27CF062A2062408794B8F19BEB42C0,6629,2022-04-20 13:32:00+00,380733,145.0051302,-37.84069654,"Toorak Road,  Victoria",Unsafe Spot,cycling,N/A,Unsafe bicycle lanes,Drivers don't consider cyclist. Car footing happens often,2,anytime,fewtime week,,very confident,,,,2,0,2,Nick: Bicycle paths need to be like Swanston st,Stonnington Council hates cyclists. ,,,,,,,,,,,,,,,,
